xyz,A intrinsic (z=0) [Gpc^{-3} yr^{-1}],A observed (design LVK) [yr^{-1}],B intrinsic (z=0) [Gpc^{-3} yr^{-1}],B observed (design LVK) [yr^{-1}],C intrinsic (z=0) [Gpc^{-3} yr^{-1}],C observed (design LVK) [yr^{-1}],D intrinsic (z=0) [Gpc^{-3} yr^{-1}],D observed (design LVK) [yr^{-1}],E intrinsic (z=0) [Gpc^{-3} yr^{-1}],E observed (design LVK) [yr^{-1}],F intrinsic (z=0) [Gpc^{-3} yr^{-1}],F observed (design LVK) [yr^{-1}],G intrinsic (z=0) [Gpc^{-3} yr^{-1}],G observed (design LVK) [yr^{-1}],H intrinsic (z=0) [Gpc^{-3} yr^{-1}],H observed (design LVK) [yr^{-1}],I intrinsic (z=0) [Gpc^{-3} yr^{-1}],I observed (design LVK) [yr^{-1}],J intrinsic (z=0) [Gpc^{-3} yr^{-1}],J observed (design LVK) [yr^{-1}],K intrinsic (z=0) [Gpc^{-3} yr^{-1}],K observed (design LVK) [yr^{-1}],L intrinsic (z=0) [Gpc^{-3} yr^{-1}],L observed (design LVK) [yr^{-1}],M intrinsic (z=0) [Gpc^{-3} yr^{-1}],M observed (design LVK) [yr^{-1}],N intrinsic (z=0) [Gpc^{-3} yr^{-1}],N observed (design LVK) [yr^{-1}],O intrinsic (z=0) [Gpc^{-3} yr^{-1}],O observed (design LVK) [yr^{-1}],P intrinsic (z=0) [Gpc^{-3} yr^{-1}],P observed (design LVK) [yr^{-1}],Q intrinsic (z=0) [Gpc^{-3} yr^{-1}],Q observed (design LVK) [yr^{-1}],R intrinsic (z=0) [Gpc^{-3} yr^{-1}],R observed (design LVK) [yr^{-1}],S intrinsic (z=0) [Gpc^{-3} yr^{-1}],S observed (design LVK) [yr^{-1}],T intrinsic (z=0) [Gpc^{-3} yr^{-1}],T observed (design LVK) [yr^{-1}],U intrinsic (z=0) [Gpc^{-3} yr^{-1}],U observed (design LVK) [yr^{-1}],V intrinsic (z=0) [Gpc^{-3} yr^{-1}],V observed (design LVK) [yr^{-1}],W intrinsic (z=0) [Gpc^{-3} yr^{-1}],W observed (design LVK) [yr^{-1}],X intrinsic (z=0) [Gpc^{-3} yr^{-1}],X observed (design LVK) [yr^{-1}],Y intrinsic (z=0) [Gpc^{-3} yr^{-1}],Y observed (design LVK) [yr^{-1}],Z intrinsic (z=0) [Gpc^{-3} yr^{-1}],Z observed (design LVK) [yr^{-1}]
.0.0.0,43.022776513041364,10.827595525955116,17.82799294265923,3.332335161761635,10.110180473513235,2.270506247348101,4.701608150401427,1.1712440550653138,8.199414629055067,3.5828893539962863,27.595239299335212,6.4634480743331135,3.304914305399178,0.513137617042969,9.203985594452776,2.2987069520466927,51.68212331721496,11.217099763530278,17.912141028549474,3.3586134729690915,53.29285852284133,12.796159366596385,131.22647217548402,22.298602098193694,39.20624626524179,8.260395372258804,46.53685197228767,13.401276540925233,43.776475073937476,11.032689445845373,137.18767725120475,29.24755510230253,282.54318976070715,51.46383152506772,225.5014271714361,36.00576256595797,64.001034507203,17.799105926828524,5.700943695690053,1.3685776536801963,,,,,,,,,,,,
.1.1.1,203.5685908738509,61.09491873175504,97.97499734421,27.692393622266327,64.42542734389957,15.036559492652984,42.68748408893536,10.64446311146108,47.92927060493837,23.541617179080248,215.12063340927062,61.314855302708104,11.762562899850217,2.49882145712538,80.3365680059495,27.909163603988794,245.84634008782658,58.46111861106843,141.4894629864205,26.806881367863173,272.59543647634996,77.82151003554011,432.46585945333084,91.45405504448286,163.77845916293703,38.94507731931553,237.0196341342144,87.0845709395784,207.29724904011013,62.180694183149,500.10335220082084,125.81301830707513,829.6349352853581,182.32001080462916,632.1759960265516,128.55656969572306,198.7314991031644,59.987881455077826,77.70895353168066,21.039616342204297,,,,,,,,,,,,
.2.1.1,199.006838322253,57.2329668015101,101.4740558749003,26.76676866948544,70.71246571028807,15.710730029362823,47.50584746126828,11.320423730959511,48.13720822847095,22.27151097832139,220.4221046839185,57.307437491243924,12.679160999147015,2.556581322602059,82.09614672433783,25.62486093405198,262.23804237289454,61.13063101878183,191.45880605062308,35.06749427492052,266.1225830638606,72.73354720068413,409.10511495124535,85.5738721530831,159.21363179308557,36.51783993854372,232.16933289526318,81.98430256255831,202.40695113031376,58.19377229841725,486.884977809633,118.21593847268468,799.3961829333621,170.91072685169502,607.1471084999029,119.10272735293108,193.14092932151095,55.74714557805645,85.93620533692916,22.151255003216733,,,,,,,,,,,,
.3.1.1,137.8476897019258,41.13000216621325,67.42518354959614,18.752756920616907,45.20051547033862,10.445546759821225,30.127796945402498,7.426349455557253,32.710322765979114,15.92136008298706,144.33677391863208,40.99335193571695,8.212935818259712,1.7172603392279142,54.531652336174034,18.60381520925216,171.83874191013751,40.807929287447365,101.7927366850604,19.175987645823025,184.3233122294722,52.333948083664744,291.3253377079625,61.7009593562275,110.83428766337455,26.20108268227566,160.65874647768237,58.79237354916479,140.33584309142526,41.85079797876645,338.8258095866515,84.77395644702989,559.1206191052331,122.62783794671594,425.45710769007286,86.27289351809355,134.12853948448827,40.23350435827928,54.76541442531186,14.701319467249238,,,,,,,,,,,,
.1.1.2,40.31610524848879,10.781660275225232,17.399453285617223,3.693663712741615,10.396615360866221,2.3731982888777585,5.445862882865724,1.3702710038790968,8.318194284674059,3.764136655445872,32.336182768952675,7.810990363827878,2.974844095142351,0.4998989935369858,10.574634700212773,2.9751289156671183,49.954171812949646,11.114227502854735,20.05980664598587,3.772247752748594,51.835353737293616,13.037227401399571,118.83548344724859,21.21135213523196,35.60065738782312,7.854574732464074,44.51969460753403,13.964008297056788,41.07228595007072,10.97931977272673,119.60257628236408,26.72643064277512,229.65793514375503,43.937818270277326,184.7196203471839,31.125859848726602,56.533964784518226,15.833413502691185,7.91928777806863,2.0089767228163993,,,,,,,,,,,,
.2.1.2,51.45755124820892,13.476329535079277,24.81513679809732,4.9818850893021445,17.76064302531401,3.7818939320727663,9.900705582132204,2.3250903849783424,11.607185577355473,4.975254777076031,38.86239543148086,9.216084849266863,4.391103360850948,0.7207864981680638,14.328599274028267,3.4321328237361786,79.12999176128906,17.661431049075173,46.00287137296566,8.314894171127706,66.9715311014528,16.394409316991247,141.59647350432894,26.01297387507267,44.72184415911257,9.67654111804441,57.59791540678337,18.001387964198216,52.49961722531074,13.727641067043177,147.6945005529049,32.96602071690934,269.2459041161417,52.346843415339,212.8240355529766,36.380283377603305,66.95176123575983,18.26849092915629,15.596569649088636,3.7105342451515315,,,,,,,,,,,,
.3.1.2,29.234761445113296,7.8188818048022535,12.639770137533851,2.6533537689566558,7.611290925405007,1.7336502820539268,3.9547587053923103,0.9965683690322724,6.058027820446219,2.737407575517917,22.67044825106225,5.520737157148253,2.1957457411354904,0.3648841555982209,7.422439052074562,2.055667645261372,37.10287662124661,8.256234188747317,14.488793526966855,2.7360575716322852,37.68297936828454,9.443990579500484,86.6466041920332,15.479403720236974,25.854341127052216,5.704358513326326,32.323161489728854,10.137333025359817,29.777727270031672,7.961371866371065,86.48529550873211,19.3690738991864,164.88979410059775,31.645442498290862,132.5681578996901,22.40835774212308,40.84515525475153,11.403988301319696,5.744311238175323,1.454527768271675,,,,,,,,,,,,
.1.1.3,73.8216319193147,19.92872269857088,28.43969977650756,6.052416477680382,15.21482029615508,3.676418627819099,7.033815207825834,1.9090923055784728,14.305712440323276,6.7103285276475475,51.73997289043273,13.512410982844482,4.991651652489544,0.8388810271235609,17.359194161286627,5.353110587607222,79.69939176783443,17.78143715827075,21.9580022853836,4.3035806410402815,94.15104238464272,23.9857662329092,215.8472919231704,38.02175605120638,65.99713802168993,14.805719609536693,80.57546767859125,24.99173754758165,75.2405507504325,20.298118628230213,222.80972893990074,50.50701808570122,445.5072365895987,85.65451855111424,352.4266400692552,59.70429792553228,101.13303617350165,29.05121276034295,8.165580467719035,2.1451283180756993,,,,,,,,,,,,
.2.1.3,83.95198573688974,22.79487703396418,34.82441905625012,7.127647723260924,20.802729209508342,4.838764616430082,9.728445557945873,2.5569814400082675,18.30812722332484,8.257908840433604,60.79791028764792,15.454959911699305,6.390989860117825,1.0531976644884409,19.91785176808002,5.482565932648988,112.22083720377672,25.272647542247586,33.85447775786541,6.503682576019987,109.70639870603466,27.717363348441328,240.0361447007461,43.48951375437619,73.72549301513138,16.577827456735413,93.1712310115145,29.55549266226781,85.52478602354775,23.21536082958448,246.9355522785788,56.94264032272997,473.517337061735,93.09557759959681,372.332906223898,64.2836741037339,108.55727463217316,30.786363556051217,12.77935211970999,3.265385861724259,,,,,,,,,,,,
.3.1.3,52.52364522973289,14.221168910640953,20.28784526904729,4.292722556201862,11.047042092170482,2.6592783835163853,5.0951679728337504,1.3841834729582096,10.29388842412686,4.819016583796931,36.20769256792824,9.492364466058753,3.613560176838969,0.6010072136274252,12.083668450555903,3.6625662624305333,58.40712468961999,13.056232593120306,16.119221988490764,3.1642868703571585,67.25142610485996,17.117407654631915,153.56585297162368,27.16268263500549,46.95410910876378,10.557208566356248,57.464808741316574,17.8817923627495,53.531673337810886,14.484343066740255,157.5445611461121,35.871701420117944,311.7935632848741,60.29793822360733,246.56735029163121,41.989671470672754,71.14653625538011,20.398666569476692,5.97219251548697,1.5633201087048159,,,,,,,,,,,,
.1.2.1,189.85759825440547,56.37867925891117,98.07275569658928,28.229392379601396,65.0544866054726,15.27063820056042,45.627250100276726,11.399788355469134,44.13873364567864,21.33789180478621,199.67961027140046,56.80218813531623,11.56829067803367,2.398128189299178,74.94418484472563,25.825614955978473,241.38766486535562,56.81552230314437,191.60328332321305,35.600830754330204,249.80399467752517,71.55470205499063,392.2403558987403,83.49940408009577,152.10680768815703,35.741675341727046,221.74119635754047,81.33978442853726,193.16650691726917,57.337349492471,460.01984563630793,114.83609235000358,758.4692409691334,166.03775275071413,573.4033835525776,116.81063920540852,186.24290211280373,55.69929659408169,88.58812826258321,24.369128122478266,,,,,,,,,,,,
.2.2.1,183.84930415192883,52.1378103536732,99.43780887032814,26.95993226700173,68.35640184099114,15.489950453955293,48.38979365737043,11.647226386977296,43.676460587349176,19.798864920881048,204.52906067625642,52.65420616287682,12.161605310992892,2.451763721607662,75.21191277055974,23.76482320117581,253.0076984157329,58.43600493836453,251.38747469472054,45.502318936860725,241.20054422355133,66.0222605790423,367.50537693734293,76.8303121262226,145.81404112593694,33.08075441126496,214.8204300925853,75.3571799195529,186.1890395127266,52.9131792843425,442.1436015083453,106.73921750899737,725.6610501194726,154.62514165802142,543.7798481121358,106.78378813380802,178.9421656131189,51.08033336690346,92.24544965341488,24.157722325963775,,,,,,,,,,,,
.3.2.1,128.19534767893074,37.84846661952831,67.20746830973712,19.06470813811461,45.30392972499062,10.548461837344774,31.88656299333024,7.904681000356108,30.004887830036548,14.368071186693616,133.77313686133056,37.87805604099271,8.074571027301703,1.648624254025925,50.8705911386576,17.230134849447268,167.6875844038124,39.38954857102214,137.93360793907482,25.48436391406531,168.4080316119736,47.986269734487934,263.0817418332956,56.047627932277145,102.703127555337,24.004039659191772,149.78357075928767,54.67896459330783,130.40309342212313,38.474978033432386,310.87591835941663,77.15296479990243,510.4171623201134,111.43058133634764,384.7525175220589,78.12672033883545,125.47352570374636,37.277288503942216,61.6550433974182,16.8071203838023,,,,,,,,,,,,
.1.2.2,58.14253362784998,16.199150826185313,27.581000747465268,6.5488638816698765,18.860779244386816,4.304963663176561,11.81638195129891,2.8775923248874937,12.70664361947156,5.881867037998326,47.15395352623214,12.617858766145938,4.309182604109008,0.7621448039991632,17.550919576623812,5.232914527814517,80.73688123589095,18.502267715103095,54.33927723208268,9.98253203113999,74.58424064130443,19.860180554615823,148.19631035503022,28.460028545203585,49.592575383688796,11.219223023217463,65.61521340280876,22.048114953634023,59.06717255701717,16.46326865862816,159.22958684558492,37.32223116963976,288.1186423387468,58.66812533600749,223.6083783310435,40.43386176031583,69.71861359375801,19.95499479513237,20.000891611997655,5.166776602640869,,,,,,,,,,,,
.2.2.2,66.19345786205899,17.592030207439414,33.4034584830219,7.637267010819019,25.65972294638425,5.5691645196195925,16.646522314830072,3.8139768459900414,14.891573239308402,6.518091713779711,51.594511388886396,13.0810656230127,5.439620504450159,0.9644313654192448,20.43135748275419,5.4984655121183765,106.94159581441198,24.26710511841372,100.37845340117882,17.99537160777334,84.75239093349825,21.53027977882617,158.92403253498546,30.63680606380887,55.67280464468231,12.141630502519181,74.65525550926432,24.26122368347443,66.71040361247557,17.845845758502673,176.12758987981687,40.75473770651949,310.1409513017088,63.27657133114736,236.0331141756237,42.34625790154296,75.53873202000798,20.87115449047233,27.967998710011074,6.688493702096137,,,,,,,,,,,,
.3.2.2,41.32841087579357,11.485595692106662,19.849065680194453,4.632127741087757,13.793269475353426,3.1292759335530933,8.635980902371129,2.0941958225577544,9.122486424382352,4.196523686370341,32.60698529692418,8.761369958093956,3.158959473659982,0.5512297585086291,12.348716136959494,3.5914985616652406,59.340055753042144,13.594529425091311,40.00857233173022,7.339804230074711,53.043993319578206,14.067234185892264,105.40545256491251,20.277782600022164,35.292716764448485,7.9599685332286025,46.70487102581444,15.662987291905667,41.99500834217145,11.668505629722187,113.14033561180548,26.48277739336091,203.19519859084355,41.43164918229142,157.37627273187755,28.479335297739343,49.34351145756004,14.05050845863914,14.604685246016043,3.745599511207135,,,,,,,,,,,,
.1.2.3,87.17851730557814,24.57702587387282,37.93396694479919,8.865945378953144,24.58833435711379,5.728860402050404,14.376655422103925,3.5697156615831314,18.532716367253308,8.82257802344128,66.38350219071087,18.521002072963604,6.022441357434612,1.0713814186245219,24.817984715686546,7.821380236326616,110.57131330539677,25.4915827153621,54.18521046727889,10.18117152697747,112.1631523854942,30.114812497645968,225.8659734552841,42.991072172959385,75.19039276764438,17.265275401098954,97.64244774564396,32.74977667278063,88.74500616271055,25.011889252445012,245.16691072636112,57.888443383977204,460.31948910128517,93.4750845848782,355.6648341193145,64.09774516676691,104.67535569800566,30.633590489406675,22.44892665130338,5.854593632743401,,,,,,,,,,,,
.2.2.3,94.47323773138294,25.88638918017333,44.15730197409554,9.887889770948322,32.067706557549954,7.084384018210075,19.51775895963675,4.553130701199271,21.21306335252449,9.600238288606738,71.97035194735959,19.040982676369048,7.232437552375381,1.2697970260813642,27.83123413273568,7.835185281780301,140.08564795611508,32.07589601177844,92.25902740393258,16.82910158731096,121.93666874349657,31.765342311362105,234.4200934943071,45.186858274461976,80.42551852711985,18.010044613570248,106.48257749372392,35.152513691406945,95.93883502238899,26.326190276739112,259.79374192224657,60.79333698355901,472.44470492881936,96.39314113585121,361.298399879571,64.9891677189369,108.4710593826638,30.888172647397187,31.103738212058616,7.603825268417424,,,,,,,,,,,,
.3.2.3,61.1610878955436,17.236577824960968,26.959889068996816,6.216110837752331,17.80343874299307,4.123327216507002,10.435414214289946,2.57657631197624,13.190778187931313,6.240943716070722,45.81287602817794,12.8121449892318,4.346003273306235,0.7636722579484889,17.267094484541985,5.319304671017322,80.52768235164481,18.576736149621485,39.711625761360615,7.451010371515667,78.82500964726638,21.11722496382181,158.22393163113657,30.242385818215823,52.72587475393709,12.089646563126344,68.67413977750206,23.057729368914327,62.256799859676285,17.538105039316267,171.44079896906385,40.52583144061171,318.83245343708325,65.00993008161701,245.9333637759651,44.46644215284955,72.75183452600372,21.214362150072848,16.372126666852648,4.241493968299688,,,,,,,,,,,,
.1.3.1,198.35706166076682,59.07839124015218,102.25568598611609,29.54948127608284,67.82267636064465,15.890799046600184,47.46872345993891,11.839597371592937,46.68473174551034,22.539042609248508,213.82844165810045,60.58245178565425,12.048193344450373,2.5424864261146602,80.71711079100871,27.939129023143877,251.2982477701062,59.42796997409878,203.2832842609618,37.94745153448189,262.4535675993614,75.16702407710359,405.19308676793776,86.53522116344975,158.4553722297339,37.24547091885334,232.05513534828384,85.30423914233825,201.74261902944323,60.07234647563281,477.158296218066,119.40244415199776,778.1409605707463,171.05468147352232,587.5731124575493,120.6247668853742,192.5865153968505,57.53065152065833,90.4732883377325,24.740261112207452,,,,,,,,,,,,
