compact_object_type,formation_channel,study_key,label,first_author,year,month,ads_url,arxiv_url,code,plotting_style,rate_Gpc3yr,rate_type,submodel,notes
NS-BH,triples,Fragione,"Fragione and Loeb (2019a,b)","Fragione, Giacomo",2019,12,https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.4991F/abstract and https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.4443F/abstract,https://arxiv.org/abs/1907.08614 and https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.4443F/abstract,,range,22.0,,range,range
NS-BH,triples,Hamers_2019_SecularMultipleBSE,Hamers and Thompson (2019),"{Hamers}, Adrian S.",2019,9,https://ui.adsabs.harvard.edu/abs/2019ApJ...883...23H/abstract,https://arxiv.org/abs/1907.08297,SecularMultiple + BSE,range,586.0,,"sigma = 0, high","sigma = 0, high"
NS-BH,triples,Hamers_2019_SecularMultipleBSE,Hamers and Thompson (2019),"{Hamers}, Adrian S.",2019,9,https://ui.adsabs.harvard.edu/abs/2019ApJ...883...23H/abstract,https://arxiv.org/abs/1907.08297,SecularMultiple + BSE,range,680.0,,"sigma = 40 , high","sigma = 40 , high"
NS-BH,triples,Hamers_2019_SecularMultipleBSE,Hamers and Thompson (2019),"{Hamers}, Adrian S.",2019,9,https://ui.adsabs.harvard.edu/abs/2019ApJ...883...23H/abstract,https://arxiv.org/abs/1907.08297,SecularMultiple + BSE,range,531.0,,"sigma = 265 , high","sigma = 265 , high"
NS-BH,triples,Hamers_2019_SecularMultipleBSE,Hamers and Thompson (2019),"{Hamers}, Adrian S.",2019,9,https://ui.adsabs.harvard.edu/abs/2019ApJ...883...23H/abstract,https://arxiv.org/abs/1907.08297,SecularMultiple + BSE,range,622.0,,"sigma = 0, low","sigma = 0, low"
NS-BH,triples,Hamers_2019_SecularMultipleBSE,Hamers and Thompson (2019),"{Hamers}, Adrian S.",2019,9,https://ui.adsabs.harvard.edu/abs/2019ApJ...883...23H/abstract,https://arxiv.org/abs/1907.08297,SecularMultiple + BSE,range,367.0,,"sigma = 40 , low","sigma = 40 , low"
NS-BH,triples,Hamers_2019_SecularMultipleBSE,Hamers and Thompson (2019),"{Hamers}, Adrian S.",2019,9,https://ui.adsabs.harvard.edu/abs/2019ApJ...883...23H/abstract,https://arxiv.org/abs/1907.08297,SecularMultiple + BSE,range,345.0,,"sigma = 265 , low","sigma = 265 , low"
NS-BH,triples,Trani_2021_OKINAMI,Trani et al. (2021),Trani,2021,11,https://ui.adsabs.harvard.edu/abs/2021arXiv211106388T/abstract,https://arxiv.org/abs/2111.06388,OKINAMI,range,0.04,lower,,lower
NS-BH,triples,Trani_2021_OKINAMI,Trani et al. (2021),Trani,2021,11,https://ui.adsabs.harvard.edu/abs/2021arXiv211106388T/abstract,https://arxiv.org/abs/2111.06388,OKINAMI,range,0.11,central,,median
NS-BH,triples,Trani_2021_OKINAMI,Trani et al. (2021),Trani,2021,11,https://ui.adsabs.harvard.edu/abs/2021arXiv211106388T/abstract,https://arxiv.org/abs/2111.06388,OKINAMI,range,0.34,upper,,upper
NS-BH,triples,Vynatheya_2021_MSE,Vynatheya and Hamers (2021),Vynatheya and Hamers (2021),2021,11,https://ui.adsabs.harvard.edu/abs/2021arXiv211014680V/abstract,https://arxiv.org/abs/2110.14680,MSE,range,7.1,,model 0,model 0
NS-BH,triples,Vynatheya_2021_MSE,Vynatheya and Hamers (2021),Vynatheya and Hamers (2021),2021,11,https://ui.adsabs.harvard.edu/abs/2021arXiv211014680V/abstract,https://arxiv.org/abs/2110.14680,MSE,range,25.7,,model 1,model 1
NS-BH,triples,Vynatheya_2021_MSE,Vynatheya and Hamers (2021),Vynatheya and Hamers (2021),2021,11,https://ui.adsabs.harvard.edu/abs/2021arXiv211014680V/abstract,https://arxiv.org/abs/2110.14680,MSE,range,7.0,,model 2,model 2
NS-BH,triples,Vynatheya_2021_MSE,Vynatheya and Hamers (2021),Vynatheya and Hamers (2021),2021,11,https://ui.adsabs.harvard.edu/abs/2021arXiv211014680V/abstract,https://arxiv.org/abs/2110.14680,MSE,range,19.0,,model 3a,model 3a
NS-BH,triples,Vynatheya_2021_MSE,Vynatheya and Hamers (2021),Vynatheya and Hamers (2021),2021,11,https://ui.adsabs.harvard.edu/abs/2021arXiv211014680V/abstract,https://arxiv.org/abs/2110.14680,MSE,range,54.2,,model 3b,model 3b
NS-BH,triples,Vynatheya_2021_MSE,Vynatheya and Hamers (2021),Vynatheya and Hamers (2021),2021,11,https://ui.adsabs.harvard.edu/abs/2021arXiv211014680V/abstract,https://arxiv.org/abs/2110.14680,MSE,range,6.7,,model 4a,model 4a
NS-BH,triples,Vynatheya_2021_MSE,Vynatheya and Hamers (2021),Vynatheya and Hamers (2021),2021,11,https://ui.adsabs.harvard.edu/abs/2021arXiv211014680V/abstract,https://arxiv.org/abs/2110.14680,MSE,range,6.2,,model 4b,model 4b
NS-BH,triples,Vynatheya_2021_MSE,Vynatheya and Hamers (2021),Vynatheya and Hamers (2021),2021,11,https://ui.adsabs.harvard.edu/abs/2021arXiv211014680V/abstract,https://arxiv.org/abs/2110.14680,MSE,range,57.1,,lowest range incl Poisson uncertainty,lowest range incl Poisson uncertainty
NS-BH,triples,Vynatheya_2021_MSE,Vynatheya and Hamers (2021),Vynatheya and Hamers (2021),2021,11,https://ui.adsabs.harvard.edu/abs/2021arXiv211014680V/abstract,https://arxiv.org/abs/2110.14680,MSE,range,5.7,,highest range incl Poisson uncertainty,highest range incl Poisson uncertainty
NS-NS,triples,Hamers_2019_SecularMultipleBSE,Hamers and Thompson (2019),"{Hamers}, Adrian S.",2019,9,https://ui.adsabs.harvard.edu/abs/2019ApJ...883...23H/abstract,https://arxiv.org/abs/1907.08297,SecularMultiple + BSE,range,3634.0,,"sigma = 0, high","sigma = 0, high"
NS-NS,triples,Hamers_2019_SecularMultipleBSE,Hamers and Thompson (2019),"{Hamers}, Adrian S.",2019,9,https://ui.adsabs.harvard.edu/abs/2019ApJ...883...23H/abstract,https://arxiv.org/abs/1907.08297,SecularMultiple + BSE,range,655.0,,"sigma = 40 , high","sigma = 40 , high"
NS-NS,triples,Hamers_2019_SecularMultipleBSE,Hamers and Thompson (2019),"{Hamers}, Adrian S.",2019,9,https://ui.adsabs.harvard.edu/abs/2019ApJ...883...23H/abstract,https://arxiv.org/abs/1907.08297,SecularMultiple + BSE,range,164.0,,"sigma = 265 , high","sigma = 265 , high"
NS-NS,triples,Hamers_2019_SecularMultipleBSE,Hamers and Thompson (2019),"{Hamers}, Adrian S.",2019,9,https://ui.adsabs.harvard.edu/abs/2019ApJ...883...23H/abstract,https://arxiv.org/abs/1907.08297,SecularMultiple + BSE,range,3793.0,,"sigma = 0, low","sigma = 0, low"
