DCOlabel,SFRD_variation,source_file,model_name,total_rate,without_CE_fraction,with_CE_fraction,sum_CE_fractions,sum_minus_one,fractions_sum_to_one
NSNS,122,Formation_Channels_Local_Rates_NSNS_xyz_122.csv,B,29.88557508694378,0.0886451127798325,0.9113548872201676,1.0,0.0,True
NSNS,122,Formation_Channels_Local_Rates_NSNS_xyz_122.csv,C,30.460535612935352,0.0263021713060288,0.9736978286939708,0.9999999999999996,-4.440892098500626e-16,True
NSNS,122,Formation_Channels_Local_Rates_NSNS_xyz_122.csv,D,57.07556150875773,0.0085425693315348,0.9914571704022949,0.9999997397338296,-2.6026617039320854e-07,True
NSNS,122,Formation_Channels_Local_Rates_NSNS_xyz_122.csv,E,0.6684689029490921,0.0,0.9999999999999999,0.9999999999999999,-1.1102230246251565e-16,True
NSNS,122,Formation_Channels_Local_Rates_NSNS_xyz_122.csv,F,57.526480475614726,0.040711480284024,0.959288519715976,1.0,0.0,True
NSNS,122,Formation_Channels_Local_Rates_NSNS_xyz_122.csv,G,60.15053758311885,0.0003050419886705,0.9996949580113292,0.9999999999999998,-2.220446049250313e-16,True
NSNS,122,Formation_Channels_Local_Rates_NSNS_xyz_122.csv,H,21.812105832921038,0.0142174330004733,0.9857283080055353,0.9999457410060086,-5.4258993991362914e-05,False
NSNS,122,Formation_Channels_Local_Rates_NSNS_xyz_122.csv,I,88.20062292815825,0.00224751422475,0.9977524857752498,0.9999999999999998,-2.220446049250313e-16,True
NSNS,122,Formation_Channels_Local_Rates_NSNS_xyz_122.csv,J,126.06251700512244,0.0038416607376154,0.9961583392623843,0.9999999999999997,-3.3306690738754696e-16,True
NSNS,122,Formation_Channels_Local_Rates_NSNS_xyz_122.csv,K,66.6068784878106,0.0690983801312526,0.9309016198687472,0.9999999999999998,-2.220446049250313e-16,True
NSNS,122,Formation_Channels_Local_Rates_NSNS_xyz_122.csv,L,34.54894761784835,0.0073522965039273,0.9926477034960726,0.9999999999999999,-1.1102230246251565e-16,True
NSNS,122,Formation_Channels_Local_Rates_NSNS_xyz_122.csv,M,37.78635783696501,0.0074070857882016,0.9925929142117982,0.9999999999999998,-2.220446049250313e-16,True
NSNS,122,Formation_Channels_Local_Rates_NSNS_xyz_122.csv,N,40.07403761599288,0.012436511785487,0.9875634882145129,0.9999999999999999,-1.1102230246251565e-16,True
NSNS,122,Formation_Channels_Local_Rates_NSNS_xyz_122.csv,O,38.24920838971133,0.0079095467562082,0.9920904532437916,0.9999999999999999,-1.1102230246251565e-16,True
NSNS,122,Formation_Channels_Local_Rates_NSNS_xyz_122.csv,P,72.16215081723129,0.0213700080928769,0.9786299919071229,0.9999999999999998,-2.220446049250313e-16,True
NSNS,122,Formation_Channels_Local_Rates_NSNS_xyz_122.csv,Q,178.88913637136673,0.1060112805399651,0.8939887194600349,1.0,0.0,True
NSNS,122,Formation_Channels_Local_Rates_NSNS_xyz_122.csv,R,38.93309500546452,0.0061877831084514,0.9938122168915482,0.9999999999999996,-4.440892098500626e-16,True
NSNS,122,Formation_Channels_Local_Rates_NSNS_xyz_122.csv,S,36.5882078156823,0.005905289019095,0.9940935475294996,0.9999988365485947,-1.163451405328253e-06,False
NSNS,122,Formation_Channels_Local_Rates_NSNS_xyz_122.csv,T,36.441672785208816,0.0097808116546566,0.9902191883453433,0.9999999999999999,-1.1102230246251565e-16,True
NSNS,123,Formation_Channels_Local_Rates_NSNS_xyz_123.csv,A,44.42416933752303,0.0095946563281544,0.9904053436718453,0.9999999999999997,-3.3306690738754696e-16,True
NSNS,123,Formation_Channels_Local_Rates_NSNS_xyz_123.csv,B,33.0220285068619,0.13084299861814058,0.8691570013818594,1.0,0.0,True
NSNS,123,Formation_Channels_Local_Rates_NSNS_xyz_123.csv,C,34.165635975689355,0.0374049173716966,0.9625950826283033,0.9999999999999999,-1.1102230246251565e-16,True
NSNS,123,Formation_Channels_Local_Rates_NSNS_xyz_123.csv,D,75.07391261140394,0.0094671919710335,0.9905326938017569,0.9999998857727904,-1.1422720957998678e-07,True
NSNS,123,Formation_Channels_Local_Rates_NSNS_xyz_123.csv,E,1.0071970229160438,0.0,1.0000000000000002,1.0000000000000002,2.220446049250313e-16,True
NSNS,123,Formation_Channels_Local_Rates_NSNS_xyz_123.csv,F,60.71576619318255,0.032061362358136905,0.9679386376418626,0.9999999999999996,-4.440892098500626e-16,True
NSNS,123,Formation_Channels_Local_Rates_NSNS_xyz_123.csv,G,56.97978603700724,0.0006184178162749,0.999381582183725,0.9999999999999999,-1.1102230246251565e-16,True
NSNS,123,Formation_Channels_Local_Rates_NSNS_xyz_123.csv,H,35.08290279031303,0.0102202675844728,0.9897178234750111,0.999938091059484,-6.190894051605333e-05,False
NSNS,123,Formation_Channels_Local_Rates_NSNS_xyz_123.csv,I,107.13665884535038,0.0028157773296424,0.9971842226703576,1.0,0.0,True
NSNS,123,Formation_Channels_Local_Rates_NSNS_xyz_123.csv,J,167.25840236296355,0.0029391513384647,0.9970608486615349,0.9999999999999996,-4.440892098500626e-16,True
NSNS,123,Formation_Channels_Local_Rates_NSNS_xyz_123.csv,K,67.18187211603819,0.0496072156208208,0.9503927843791793,1.0,0.0,True
NSNS,123,Formation_Channels_Local_Rates_NSNS_xyz_123.csv,L,40.6387343398624,0.0086090318970153,0.9913909681029848,1.0,0.0,True
NSNS,123,Formation_Channels_Local_Rates_NSNS_xyz_123.csv,M,43.74221956155835,0.009436820673511,0.9905631793264889,0.9999999999999999,-1.1102230246251565e-16,True
NSNS,123,Formation_Channels_Local_Rates_NSNS_xyz_123.csv,N,46.37638596861695,0.0149972175501988,0.9850027824498007,0.9999999999999994,-5.551115123125783e-16,True
NSNS,123,Formation_Channels_Local_Rates_NSNS_xyz_123.csv,O,43.880482293115776,0.0095398957600486,0.9904601042399512,0.9999999999999998,-2.220446049250313e-16,True
NSNS,123,Formation_Channels_Local_Rates_NSNS_xyz_123.csv,P,84.0153978096368,0.023023303719105,0.9769766962808948,0.9999999999999998,-2.220446049250313e-16,True
NSNS,123,Formation_Channels_Local_Rates_NSNS_xyz_123.csv,Q,233.42797095781893,0.1060235486895861,0.8939764513104136,0.9999999999999997,-3.3306690738754696e-16,True
NSNS,123,Formation_Channels_Local_Rates_NSNS_xyz_123.csv,R,45.163776672309965,0.0076881952474273,0.9923118047525725,0.9999999999999998,-2.220446049250313e-16,True
NSNS,123,Formation_Channels_Local_Rates_NSNS_xyz_123.csv,S,40.557336910174485,0.0082714655826009,0.9917280183186625,0.9999994839012635,-5.16098736524917e-07,True
NSNS,123,Formation_Channels_Local_Rates_NSNS_xyz_123.csv,T,38.3172994650035,0.0095038069239674,0.9904961930760325,0.9999999999999999,-1.1102230246251565e-16,True
NSNS,131,Formation_Channels_Local_Rates_NSNS_xyz_131.csv,A,49.77757010885846,0.0177414913111455,0.9822585086888542,0.9999999999999998,-2.220446049250313e-16,True
NSNS,131,Formation_Channels_Local_Rates_NSNS_xyz_131.csv,B,30.393518427786415,0.2582310312646222,0.7417689687353776,0.9999999999999998,-2.220446049250313e-16,True
NSNS,131,Formation_Channels_Local_Rates_NSNS_xyz_131.csv,C,25.45502292661872,0.0871424576746201,0.9128575423253797,0.9999999999999999,-1.1102230246251565e-16,True
NSNS,131,Formation_Channels_Local_Rates_NSNS_xyz_131.csv,D,65.90393690692039,0.0158853207201975,0.984112927746075,0.9999982484662725,-1.7515337275009202e-06,False
NSNS,131,Formation_Channels_Local_Rates_NSNS_xyz_131.csv,E,2.0497334091629678,0.0,1.0,1.0,0.0,True
NSNS,131,Formation_Channels_Local_Rates_NSNS_xyz_131.csv,F,69.65880205482546,0.0222612751554091,0.9777387248445908,0.9999999999999999,-1.1102230246251565e-16,True
NSNS,131,Formation_Channels_Local_Rates_NSNS_xyz_131.csv,G,79.03500705561756,0.0009228858180323,0.9990771141819677,1.0,0.0,True
NSNS,131,Formation_Channels_Local_Rates_NSNS_xyz_131.csv,H,49.16945744278582,0.0254329498798977,0.9745647771130057,0.9999977269929035,-2.2730070965426563e-06,False
NSNS,131,Formation_Channels_Local_Rates_NSNS_xyz_131.csv,I,213.9996467728648,0.0031532421151696,0.99684675788483,0.9999999999999997,-3.3306690738754696e-16,True
NSNS,131,Formation_Channels_Local_Rates_NSNS_xyz_131.csv,J,389.7195906857621,0.005131985967822,0.9948680140321782,1.0000000000000002,2.220446049250313e-16,True
NSNS,131,Formation_Channels_Local_Rates_NSNS_xyz_131.csv,K,64.51693289161167,0.032067361991531804,0.9679326380084676,0.9999999999999994,-5.551115123125783e-16,True
NSNS,131,Formation_Channels_Local_Rates_NSNS_xyz_131.csv,L,40.62491020930664,0.0173711895481657,0.982628810451834,0.9999999999999998,-2.220446049250313e-16,True
NSNS,131,Formation_Channels_Local_Rates_NSNS_xyz_131.csv,M,46.59339078526031,0.02137575391,0.9786242460899999,0.9999999999999999,-1.1102230246251565e-16,True
NSNS,131,Formation_Channels_Local_Rates_NSNS_xyz_131.csv,N,54.2205166922099,0.027274608030751102,0.9727253919692488,0.9999999999999999,-1.1102230246251565e-16,True
NSNS,131,Formation_Channels_Local_Rates_NSNS_xyz_131.csv,O,49.03634004246375,0.0167270590815325,0.9832729409184677,1.0000000000000002,2.220446049250313e-16,True
NSNS,131,Formation_Channels_Local_Rates_NSNS_xyz_131.csv,P,87.94953520120512,0.0383009713500698,0.9616990286499302,1.0,0.0,True
NSNS,131,Formation_Channels_Local_Rates_NSNS_xyz_131.csv,Q,238.65261127504013,0.1460812930720018,0.8539187069279977,0.9999999999999994,-5.551115123125783e-16,True
NSNS,131,Formation_Channels_Local_Rates_NSNS_xyz_131.csv,R,50.07794199462721,0.0143566558249186,0.9856433441750814,1.0,0.0,True
NSNS,131,Formation_Channels_Local_Rates_NSNS_xyz_131.csv,S,44.945491973607,0.011319041398432,0.9886737672831045,0.9999928086815365,-7.1913184634953e-06,False
NSNS,131,Formation_Channels_Local_Rates_NSNS_xyz_131.csv,T,48.94821806788383,0.0155935442191009,0.9844064557808991,1.0,0.0,True
NSNS,132,Formation_Channels_Local_Rates_NSNS_xyz_132.csv,A,38.57169254112621,0.0086236939235086,0.9913763060764911,0.9999999999999997,-3.3306690738754696e-16,True
