DCOlabel,SFRD_variation,source_file,model_name,total_rate,without_CE_fraction,with_CE_fraction,sum_CE_fractions,sum_minus_one,fractions_sum_to_one
BHNS,000,Formation_Channels_Local_Rates_BHNS_xyz_000.csv,A,63.8408089817345,0.1070331531966961,0.8929668468033037,0.9999999999999998,-2.220446049250313e-16,True
BHNS,000,Formation_Channels_Local_Rates_BHNS_xyz_000.csv,B,24.377742189999587,0.5730434627202515,0.4269565372797487,1.0000000000000002,2.220446049250313e-16,True
BHNS,000,Formation_Channels_Local_Rates_BHNS_xyz_000.csv,C,13.440373673101382,0.7461507652939531,0.2538492347060468,0.9999999999999999,-1.1102230246251565e-16,True
BHNS,000,Formation_Channels_Local_Rates_BHNS_xyz_000.csv,D,6.43518820464453,0.4970276492847928,0.502972350715207,0.9999999999999998,-2.220446049250313e-16,True
BHNS,000,Formation_Channels_Local_Rates_BHNS_xyz_000.csv,E,11.45792781076665,0.2142938822406087,0.7857061177593909,0.9999999999999996,-4.440892098500626e-16,True
BHNS,000,Formation_Channels_Local_Rates_BHNS_xyz_000.csv,F,45.80338384700869,0.5066150330533593,0.49338496694664047,0.9999999999999998,-2.220446049250313e-16,True
BHNS,000,Formation_Channels_Local_Rates_BHNS_xyz_000.csv,G,3.928770576880301,0.9771021854006452,0.0228978145993545,0.9999999999999997,-3.3306690738754696e-16,True
BHNS,000,Formation_Channels_Local_Rates_BHNS_xyz_000.csv,H,15.364105507611614,0.3360331624995147,0.6639668375004851,0.9999999999999998,-2.220446049250313e-16,True
BHNS,000,Formation_Channels_Local_Rates_BHNS_xyz_000.csv,I,63.07508731142371,0.0877532364314493,0.9122467635685505,0.9999999999999998,-2.220446049250313e-16,True
BHNS,000,Formation_Channels_Local_Rates_BHNS_xyz_000.csv,J,21.54879858569897,0.2011642247247518,0.7988357752752482,1.0,0.0,True
BHNS,000,Formation_Channels_Local_Rates_BHNS_xyz_000.csv,K,79.0406398169944,0.1685238118330071,0.8314761881669924,0.9999999999999996,-4.440892098500626e-16,True
BHNS,000,Formation_Channels_Local_Rates_BHNS_xyz_000.csv,L,176.47276636731218,0.038415670457822904,0.9615843295421772,1.0,0.0,True
BHNS,000,Formation_Channels_Local_Rates_BHNS_xyz_000.csv,M,56.64431957436791,0.10537599673653411,0.8946240032634658,0.9999999999999999,-1.1102230246251565e-16,True
BHNS,000,Formation_Channels_Local_Rates_BHNS_xyz_000.csv,N,67.36633422071567,0.11040518393949521,0.889594816060505,1.0000000000000002,2.220446049250313e-16,True
BHNS,000,Formation_Channels_Local_Rates_BHNS_xyz_000.csv,O,62.53310498250655,0.1068102776656608,0.893189722334339,0.9999999999999998,-2.220446049250313e-16,True
BHNS,000,Formation_Channels_Local_Rates_BHNS_xyz_000.csv,P,205.43227375639583,0.2006306846035158,0.799369315396484,0.9999999999999998,-2.220446049250313e-16,True
BHNS,000,Formation_Channels_Local_Rates_BHNS_xyz_000.csv,Q,435.577227439176,0.2327420248322015,0.767257975167798,0.9999999999999996,-4.440892098500626e-16,True
BHNS,000,Formation_Channels_Local_Rates_BHNS_xyz_000.csv,R,340.56712789231614,0.028425516290308088,0.9715744837096923,1.0000000000000004,4.440892098500626e-16,True
BHNS,000,Formation_Channels_Local_Rates_BHNS_xyz_000.csv,S,88.66935026542254,0.08425179209620509,0.9157482079037947,0.9999999999999998,-2.220446049250313e-16,True
BHNS,000,Formation_Channels_Local_Rates_BHNS_xyz_000.csv,T,7.935975689073653,0.5138844594818273,0.48611554051817246,0.9999999999999998,-2.220446049250313e-16,True
BHNS,111,Formation_Channels_Local_Rates_BHNS_xyz_111.csv,A,319.36613125960577,0.089814660982189,0.9101853390178106,0.9999999999999997,-3.3306690738754696e-16,True
BHNS,111,Formation_Channels_Local_Rates_BHNS_xyz_111.csv,B,148.0959890725119,0.3166313608618706,0.6833686391381297,1.0000000000000004,4.440892098500626e-16,True
BHNS,111,Formation_Channels_Local_Rates_BHNS_xyz_111.csv,C,90.7222215057301,0.5224874349175623,0.4775125650824374,0.9999999999999998,-2.220446049250313e-16,True
BHNS,111,Formation_Channels_Local_Rates_BHNS_xyz_111.csv,D,61.31655260000521,0.27403189473188794,0.7259681052681118,0.9999999999999998,-2.220446049250313e-16,True
BHNS,111,Formation_Channels_Local_Rates_BHNS_xyz_111.csv,E,71.97802827273561,0.1327339293848041,0.8672660706151963,1.0000000000000004,4.440892098500626e-16,True
BHNS,111,Formation_Channels_Local_Rates_BHNS_xyz_111.csv,F,355.465295062499,0.3208045807344052,0.6791954192655946,0.9999999999999998,-2.220446049250313e-16,True
BHNS,111,Formation_Channels_Local_Rates_BHNS_xyz_111.csv,G,15.068176088160296,0.8382843698167546,0.16171563018324508,0.9999999999999997,-3.3306690738754696e-16,True
BHNS,111,Formation_Channels_Local_Rates_BHNS_xyz_111.csv,H,124.53517808131616,0.1634377255004858,0.8365622744995138,0.9999999999999996,-4.440892098500626e-16,True
BHNS,111,Formation_Channels_Local_Rates_BHNS_xyz_111.csv,I,319.91264515028854,0.0618102943105052,0.9381897056894948,1.0,0.0,True
BHNS,111,Formation_Channels_Local_Rates_BHNS_xyz_111.csv,J,181.02523228191504,0.11765862794434319,0.8823413720556569,1.0,0.0,True
BHNS,111,Formation_Channels_Local_Rates_BHNS_xyz_111.csv,K,427.2197939500936,0.1902006038737806,0.8097993961262188,0.9999999999999993,-6.661338147750939e-16,True
BHNS,111,Formation_Channels_Local_Rates_BHNS_xyz_111.csv,L,663.1336764161329,0.0384987641923248,0.9615012358076741,0.9999999999999989,-1.1102230246251565e-15,True
BHNS,111,Formation_Channels_Local_Rates_BHNS_xyz_111.csv,M,249.09603424134284,0.08290903684910961,0.9170909631508898,0.9999999999999993,-6.661338147750939e-16,True
BHNS,111,Formation_Channels_Local_Rates_BHNS_xyz_111.csv,N,364.8829403135099,0.0889642088878896,0.9110357911121101,0.9999999999999997,-3.3306690738754696e-16,True
BHNS,111,Formation_Channels_Local_Rates_BHNS_xyz_111.csv,O,313.40963049658734,0.0905861038127915,0.9094138961872079,0.9999999999999994,-5.551115123125783e-16,True
BHNS,111,Formation_Channels_Local_Rates_BHNS_xyz_111.csv,P,741.0862907173181,0.1495353454417646,0.8504646545582352,0.9999999999999998,-2.220446049250313e-16,True
BHNS,111,Formation_Channels_Local_Rates_BHNS_xyz_111.csv,Q,1176.9459453313607,0.1982251038711213,0.8017748961288796,1.0000000000000009,8.881784197001252e-16,True
BHNS,111,Formation_Channels_Local_Rates_BHNS_xyz_111.csv,R,920.787008554053,0.03117805630414971,0.9688219436958508,1.0000000000000004,4.440892098500626e-16,True
BHNS,111,Formation_Channels_Local_Rates_BHNS_xyz_111.csv,S,306.6187666277889,0.0698069471117625,0.9301930528882375,1.0,0.0,True
BHNS,111,Formation_Channels_Local_Rates_BHNS_xyz_111.csv,T,121.86778178718014,0.2233522776027312,0.7766477223972685,0.9999999999999998,-2.220446049250313e-16,True
BHNS,112,Formation_Channels_Local_Rates_BHNS_xyz_112.csv,A,61.762774382054985,0.10510470523362081,0.8948952947663792,1.0,0.0,True
BHNS,112,Formation_Channels_Local_Rates_BHNS_xyz_112.csv,B,24.39741157546815,0.5148351228515563,0.4851648771484436,0.9999999999999999,-1.1102230246251565e-16,True
BHNS,112,Formation_Channels_Local_Rates_BHNS_xyz_112.csv,C,14.322504534736815,0.6731583492985269,0.32684165070147286,0.9999999999999998,-2.220446049250313e-16,True
BHNS,112,Formation_Channels_Local_Rates_BHNS_xyz_112.csv,D,7.866792721811235,0.4153982434413137,0.5846017565586863,1.0,0.0,True
BHNS,112,Formation_Channels_Local_Rates_BHNS_xyz_112.csv,E,12.02221572799293,0.2096592919595262,0.790340708040474,1.0000000000000002,2.220446049250313e-16,True
BHNS,112,Formation_Channels_Local_Rates_BHNS_xyz_112.csv,F,52.40355109044495,0.48167069564792386,0.518329304352076,0.9999999999999999,-1.1102230246251565e-16,True
BHNS,112,Formation_Channels_Local_Rates_BHNS_xyz_112.csv,G,3.688464831381719,0.9454392881430752,0.054560711856924696,0.9999999999999999,-1.1102230246251565e-16,True
BHNS,112,Formation_Channels_Local_Rates_BHNS_xyz_112.csv,H,16.61039048090763,0.3133634389735727,0.6866365610264266,0.9999999999999993,-6.661338147750939e-16,True
BHNS,112,Formation_Channels_Local_Rates_BHNS_xyz_112.csv,I,62.20207431923004,0.0814686170376422,0.9185313829623575,0.9999999999999997,-3.3306690738754696e-16,True
BHNS,112,Formation_Channels_Local_Rates_BHNS_xyz_112.csv,J,24.739056978933665,0.1725857139370043,0.8274142860629956,0.9999999999999999,-1.1102230246251565e-16,True
BHNS,112,Formation_Channels_Local_Rates_BHNS_xyz_112.csv,K,78.22239422814971,0.1754280958653067,0.824571904134693,0.9999999999999997,-3.3306690738754696e-16,True
BHNS,112,Formation_Channels_Local_Rates_BHNS_xyz_112.csv,L,167.51624825531144,0.037643864329218804,0.9623561356707814,1.0000000000000002,2.220446049250313e-16,True
BHNS,112,Formation_Channels_Local_Rates_BHNS_xyz_112.csv,M,52.870680080589096,0.1019923720140179,0.898007627985982,0.9999999999999999,-1.1102230246251565e-16,True
BHNS,112,Formation_Channels_Local_Rates_BHNS_xyz_112.csv,N,66.7700350990078,0.1059703261317695,0.89402967386823,0.9999999999999994,-5.551115123125783e-16,True
