DCOlabel,SFRD_variation,source_file,model_name,total_rate,without_CE_fraction,with_CE_fraction,sum_CE_fractions,sum_minus_one,fractions_sum_to_one
BHBH,231,Formation_Channels_Local_Rates_BHBH_xyz_231.csv,Q,867.1566276504172,0.48045679360201166,0.5195432063979886,1.0000000000000002,2.220446049250313e-16,True
BHBH,231,Formation_Channels_Local_Rates_BHBH_xyz_231.csv,R,835.9075405536325,0.4452512465350482,0.5547487534649522,1.0000000000000004,4.440892098500626e-16,True
BHBH,231,Formation_Channels_Local_Rates_BHBH_xyz_231.csv,S,861.6867419279886,0.5690740559556692,0.4309259440443298,0.999999999999999,-9.992007221626409e-16,True
BHBH,231,Formation_Channels_Local_Rates_BHBH_xyz_231.csv,T,423.8725381510511,0.4823722907926964,0.517627709207303,0.9999999999999994,-5.551115123125783e-16,True
BHBH,232,Formation_Channels_Local_Rates_BHBH_xyz_232.csv,A,261.8512272357401,0.6173849120692486,0.38261508793075216,1.0000000000000009,8.881784197001252e-16,True
BHBH,232,Formation_Channels_Local_Rates_BHBH_xyz_232.csv,B,192.35178285798017,0.4511454241965612,0.5488224784766375,0.9999679026731987,-3.209732680131694e-05,False
BHBH,232,Formation_Channels_Local_Rates_BHBH_xyz_232.csv,C,225.82519825661717,0.6123110668676696,0.3876889331323301,0.9999999999999997,-3.3306690738754696e-16,True
BHBH,232,Formation_Channels_Local_Rates_BHBH_xyz_232.csv,D,301.3900167200805,0.775410601283917,0.2245893987160826,0.9999999999999997,-3.3306690738754696e-16,True
BHBH,232,Formation_Channels_Local_Rates_BHBH_xyz_232.csv,E,260.8540063117252,0.6207276612456583,0.37927233875434113,0.9999999999999993,-6.661338147750939e-16,True
BHBH,232,Formation_Channels_Local_Rates_BHBH_xyz_232.csv,F,369.2709740475872,0.4521785351977428,0.5478214648022572,1.0,0.0,True
BHBH,232,Formation_Channels_Local_Rates_BHBH_xyz_232.csv,G,164.81349299551772,0.9292708800143126,0.07072911998568686,0.9999999999999994,-5.551115123125783e-16,True
BHBH,232,Formation_Channels_Local_Rates_BHBH_xyz_232.csv,H,242.19257507354388,0.6795861291278746,0.3204138708721257,1.0000000000000004,4.440892098500626e-16,True
BHBH,232,Formation_Channels_Local_Rates_BHBH_xyz_232.csv,I,367.44201305645663,0.4472195701387475,0.5527804298612524,1.0,0.0,True
BHBH,232,Formation_Channels_Local_Rates_BHBH_xyz_232.csv,J,305.0832160142646,0.5056730304766435,0.49432696952335653,1.0,0.0,True
BHBH,232,Formation_Channels_Local_Rates_BHBH_xyz_232.csv,K,366.9009287288775,0.44959489630631483,0.5504051036936851,1.0,0.0,True
BHBH,232,Formation_Channels_Local_Rates_BHBH_xyz_232.csv,L,250.88981779109827,0.6628699495728528,0.3371300504271466,0.9999999999999994,-5.551115123125783e-16,True
BHBH,232,Formation_Channels_Local_Rates_BHBH_xyz_232.csv,M,280.5936398476579,0.5860998996441755,0.41390010035582314,0.9999999999999987,-1.3322676295501878e-15,True
BHBH,232,Formation_Channels_Local_Rates_BHBH_xyz_232.csv,N,244.7093837161051,0.6449437642929196,0.3550562357070808,1.0000000000000004,4.440892098500626e-16,True
BHBH,232,Formation_Channels_Local_Rates_BHBH_xyz_232.csv,O,270.54309119279554,0.6339414340080861,0.36605856599191383,1.0,0.0,True
BHBH,232,Formation_Channels_Local_Rates_BHBH_xyz_232.csv,P,274.85652703178545,0.6058136471382302,0.3941863528617702,1.0000000000000004,4.440892098500626e-16,True
